zamestnanec_id,stredisko_id,obdobi,zakladni_mzda,odmeny,hruba_mzda_celkem,soc_pojisteni_zam,zdr_pojisteni_zam,soc_pojisteni_firma,zdr_pojisteni_firma,dan_z_prijmu,cista_mzda,celkove_naklady_firma
EMP0289,STR040,2023-03,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2023-04,114134.0,12196.63,126330.63,7418.71,5136.03,28305.23,10272.06,15236.89,94880.011,164907.92
EMP0289,STR040,2023-05,114134.0,1559.61,115693.61,7418.71,5136.03,28305.23,10272.06,15236.89,87434.097,154270.9
EMP0289,STR040,2023-06,114134.0,9212.39,123346.39,7418.71,5136.03,28305.23,10272.06,15236.89,92791.04299999999,161923.68
EMP0289,STR040,2023-07,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2023-08,114134.0,5609.31,119743.31,7418.71,5136.03,28305.23,10272.06,15236.89,90268.88699999999,158320.6
EMP0289,STR040,2023-09,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2023-10,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2023-11,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2023-12,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2024-01,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2024-02,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2024-03,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2024-04,114134.0,10913.17,125047.17,7418.71,5136.03,28305.23,10272.06,15236.89,93981.58899999999,163624.46
EMP0289,STR040,2024-05,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2024-06,114134.0,7077.23,121211.23,7418.71,5136.03,28305.23,10272.06,15236.89,91296.431,159788.52
EMP0289,STR040,2024-07,114134.0,13788.39,127922.39,7418.71,5136.03,28305.23,10272.06,15236.89,95994.24299999999,166499.68
EMP0289,STR040,2024-08,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2024-09,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2024-10,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2024-11,114134.0,14339.88,128473.88,7418.71,5136.03,28305.23,10272.06,15236.89,96380.286,167051.17
EMP0289,STR040,2024-12,114134.0,2245.33,116379.33,7418.71,5136.03,28305.23,10272.06,15236.89,87914.101,154956.62
EMP0289,STR040,2025-01,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2025-02,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2025-03,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2025-04,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2025-05,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2025-06,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2025-07,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2025-08,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2025-09,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2025-10,114134.0,6634.96,120768.96,7418.71,5136.03,28305.23,10272.06,15236.89,90986.84199999999,159346.25
EMP0289,STR040,2025-11,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0289,STR040,2025-12,114134.0,0.0,114134.0,7418.71,5136.03,28305.23,10272.06,15236.89,86342.37,152711.29
EMP0290,STR005,2023-01,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2023-02,82643.0,4510.87,87153.87,5371.8,3718.93,20495.46,7437.87,11032.84,65677.039,115087.2
EMP0290,STR005,2023-03,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2023-04,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2023-05,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2023-06,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2023-07,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2023-08,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2023-09,82643.0,9953.8,92596.8,5371.8,3718.93,20495.46,7437.87,11032.84,69487.09,120530.13
EMP0290,STR005,2023-10,82643.0,10631.25,93274.25,5371.8,3718.93,20495.46,7437.87,11032.84,69961.305,121207.58
EMP0290,STR005,2023-11,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2023-12,82643.0,10109.24,92752.24,5371.8,3718.93,20495.46,7437.87,11032.84,69595.898,120685.57
EMP0290,STR005,2024-01,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2024-02,82643.0,10237.36,92880.36,5371.8,3718.93,20495.46,7437.87,11032.84,69685.582,120813.69
EMP0290,STR005,2024-03,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2024-04,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2024-05,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2024-06,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2024-07,82643.0,384.88,83027.88,5371.8,3718.93,20495.46,7437.87,11032.84,62788.846,110961.21
EMP0290,STR005,2024-08,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2024-09,82643.0,2845.73,85488.73,5371.8,3718.93,20495.46,7437.87,11032.84,64511.441,113422.06
EMP0290,STR005,2024-10,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2024-11,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2024-12,82643.0,11916.12,94559.12,5371.8,3718.93,20495.46,7437.87,11032.84,70860.714,122492.45
EMP0290,STR005,2025-01,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2025-02,82643.0,2971.44,85614.44,5371.8,3718.93,20495.46,7437.87,11032.84,64599.438,113547.77
EMP0290,STR005,2025-03,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2025-04,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2025-05,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2025-06,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2025-07,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2025-08,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2025-09,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2025-10,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2025-11,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0290,STR005,2025-12,82643.0,0.0,82643.0,5371.8,3718.93,20495.46,7437.87,11032.84,62519.43,110576.33
EMP0291,STR016,2023-01,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2023-02,32070.0,1610.44,33680.44,2084.55,1443.15,7953.36,2886.3,4281.34,25388.268,44520.1
EMP0291,STR016,2023-03,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2023-04,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2023-05,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2023-06,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2023-07,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2023-08,32070.0,790.43,32860.43,2084.55,1443.15,7953.36,2886.3,4281.34,24814.261,43700.09
EMP0291,STR016,2023-09,32070.0,763.1,32833.1,2084.55,1443.15,7953.36,2886.3,4281.34,24795.129999999997,43672.76
EMP0291,STR016,2023-10,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2023-11,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2023-12,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-01,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-02,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-03,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-04,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-05,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-06,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-07,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-08,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-09,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-10,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-11,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2024-12,32070.0,4002.47,36072.47,2084.55,1443.15,7953.36,2886.3,4281.34,27062.689,46912.13
EMP0291,STR016,2025-01,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2025-02,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2025-03,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2025-04,32070.0,3130.57,35200.57,2084.55,1443.15,7953.36,2886.3,4281.34,26452.359,46040.23
EMP0291,STR016,2025-05,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2025-06,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2025-07,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2025-08,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2025-09,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2025-10,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0291,STR016,2025-11,32070.0,2536.27,34606.27,2084.55,1443.15,7953.36,2886.3,4281.34,26036.349,45445.93
EMP0291,STR016,2025-12,32070.0,0.0,32070.0,2084.55,1443.15,7953.36,2886.3,4281.34,24260.96,42909.66
EMP0292,STR014,2023-01,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2023-02,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2023-03,107463.0,7032.74,114495.74,6985.1,4835.84,26650.82,9671.67,14346.31,86218.668,150818.23
EMP0292,STR014,2023-04,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2023-05,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2023-06,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2023-07,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2023-08,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2023-09,107463.0,14972.36,122435.36,6985.1,4835.84,26650.82,9671.67,14346.31,91776.402,158757.85
EMP0292,STR014,2023-10,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2023-11,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2023-12,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2024-01,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2024-02,107463.0,9121.99,116584.99,6985.1,4835.84,26650.82,9671.67,14346.31,87681.143,152907.48
EMP0292,STR014,2024-03,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2024-04,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2024-05,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2024-06,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2024-07,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2024-08,107463.0,7715.17,115178.17,6985.1,4835.84,26650.82,9671.67,14346.31,86696.369,151500.66
EMP0292,STR014,2024-09,107463.0,13958.96,121421.95999999999,6985.1,4835.84,26650.82,9671.67,14346.31,91067.022,157744.45
EMP0292,STR014,2024-10,107463.0,13288.6,120751.6,6985.1,4835.84,26650.82,9671.67,14346.31,90597.77,157074.09
EMP0292,STR014,2024-11,107463.0,15534.25,122997.25,6985.1,4835.84,26650.82,9671.67,14346.31,92169.725,159319.74
EMP0292,STR014,2024-12,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-01,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-02,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-03,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-04,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-05,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-06,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-07,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-08,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-09,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-10,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-11,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0292,STR014,2025-12,107463.0,0.0,107463.0,6985.1,4835.84,26650.82,9671.67,14346.31,81295.75,143785.49
EMP0294,STR016,2023-01,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2023-02,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2023-03,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2023-04,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2023-05,108616.0,8724.48,117340.48,7060.04,4887.72,26936.77,9775.44,14500.24,88275.136,154052.69
EMP0294,STR016,2023-06,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2023-07,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2023-08,108616.0,2799.13,111415.13,7060.04,4887.72,26936.77,9775.44,14500.24,84127.391,148127.34
EMP0294,STR016,2023-09,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2023-10,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2023-11,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2023-12,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-01,108616.0,7695.61,116311.61,7060.04,4887.72,26936.77,9775.44,14500.24,87554.927,153023.82
EMP0294,STR016,2024-02,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-03,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-04,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-05,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-06,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-07,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-08,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-09,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-10,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-11,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2024-12,108616.0,980.37,109596.37,7060.04,4887.72,26936.77,9775.44,14500.24,82854.259,146308.58
EMP0294,STR016,2025-01,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2025-02,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2025-03,108616.0,15886.41,124502.41,7060.04,4887.72,26936.77,9775.44,14500.24,93288.487,161214.62
EMP0294,STR016,2025-04,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2025-05,108616.0,15334.23,123950.23,7060.04,4887.72,26936.77,9775.44,14500.24,92901.961,160662.44
EMP0294,STR016,2025-06,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2025-07,108616.0,5775.16,114391.16,7060.04,4887.72,26936.77,9775.44,14500.24,86210.612,151103.37
EMP0294,STR016,2025-08,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2025-09,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2025-10,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2025-11,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0294,STR016,2025-12,108616.0,0.0,108616.0,7060.04,4887.72,26936.77,9775.44,14500.24,82168.0,145328.21
EMP0296,STR036,2023-01,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2023-02,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2023-03,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2023-04,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2023-05,32313.0,530.65,32843.65,2100.35,1454.09,8013.62,2908.17,4313.78,24816.235,43765.44
EMP0296,STR036,2023-06,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2023-07,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2023-08,32313.0,4542.44,36855.44,2100.35,1454.09,8013.62,2908.17,4313.78,27624.487999999998,47777.23
EMP0296,STR036,2023-09,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2023-10,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2023-11,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2023-12,32313.0,1475.19,33788.19,2100.35,1454.09,8013.62,2908.17,4313.78,25477.413,44709.98
EMP0296,STR036,2024-01,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2024-02,32313.0,1129.77,33442.77,2100.35,1454.09,8013.62,2908.17,4313.78,25235.619,44364.56
EMP0296,STR036,2024-03,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2024-04,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2024-05,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2024-06,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2024-07,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2024-08,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2024-09,32313.0,3874.58,36187.58,2100.35,1454.09,8013.62,2908.17,4313.78,27156.985999999997,47109.37
EMP0296,STR036,2024-10,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2024-11,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2024-12,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2025-01,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2025-02,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2025-03,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2025-04,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2025-05,32313.0,902.48,33215.48,2100.35,1454.09,8013.62,2908.17,4313.78,25076.516,44137.27
EMP0296,STR036,2025-06,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2025-07,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2025-08,32313.0,3063.12,35376.12,2100.35,1454.09,8013.62,2908.17,4313.78,26588.964,46297.91
EMP0296,STR036,2025-09,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2025-10,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2025-11,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0296,STR036,2025-12,32313.0,0.0,32313.0,2100.35,1454.09,8013.62,2908.17,4313.78,24444.78,43234.79
EMP0297,STR021,2023-01,66302.0,6066.31,72368.31,4309.63,2983.59,16442.9,5967.18,8851.32,54403.877,94778.39
