stredisko_id,ucet_cislo,obdobi,plan,skutecnost,odchylka,odchylka_pct
STR023,562,2025-10,48183.48,51389.12,3205.64,6.7
STR023,562,2025-11,120289.14,131369.05,11079.91,9.2
STR023,562,2025-12,34540.44,26734.55,-7805.89,-22.6
STR023,604,2023-01,319025.97,257570.36,-61455.61,-19.3
STR023,604,2023-02,490133.56,435797.9,-54335.66,-11.1
STR023,604,2023-03,112603.08,140984.47,28381.39,25.2
STR023,604,2023-04,311517.4,233429.94,-78087.46,-25.1
STR023,604,2023-05,383816.77,300106.94,-83709.83,-21.8
STR023,604,2023-06,208689.03,194150.15,-14538.88,-7.0
STR023,604,2023-07,57863.68,71255.32,13391.64,23.1
STR023,604,2023-08,152874.66,162174.27,9299.61,6.1
STR023,604,2023-09,83856.09,84381.56,525.47,0.6
STR023,604,2023-10,403187.33,433340.58,30153.25,7.5
STR023,604,2023-11,491280.29,558540.13,67259.84,13.7
STR023,604,2023-12,188709.68,198683.92,9974.24,5.3
STR023,604,2024-01,386688.59,405903.81,19215.22,5.0
STR023,604,2024-02,317017.25,384724.61,67707.36,21.4
STR023,604,2024-03,224757.77,285865.7,61107.93,27.2
STR023,604,2024-04,376303.16,432467.02,56163.86,14.9
STR023,604,2024-05,289907.53,222301.33,-67606.2,-23.3
STR023,604,2024-06,425738.14,399736.51,-26001.63,-6.1
STR023,604,2024-07,129171.19,150397.33,21226.14,16.4
STR023,604,2024-08,220489.99,166386.37,-54103.62,-24.5
STR023,604,2024-09,359772.41,377259.31,17486.9,4.9
STR023,604,2024-10,349306.0,395334.33,46028.33,13.2
STR023,604,2024-11,374126.63,401737.19,27610.56,7.4
STR023,604,2024-12,447268.02,409024.56,-38243.46,-8.6
STR023,604,2025-01,256146.12,196746.7,-59399.42,-23.2
STR023,604,2025-02,314892.3,347119.77,32227.47,10.2
STR023,604,2025-03,187524.3,162691.05,-24833.25,-13.2
STR023,604,2025-04,466477.9,534479.64,68001.74,14.6
STR023,604,2025-05,133439.13,158158.77,24719.64,18.5
STR023,604,2025-06,245055.73,310192.34,65136.61,26.6
STR023,604,2025-07,238276.29,287029.52,48753.23,20.5
STR023,604,2025-08,494378.26,596504.53,102126.27,20.7
STR023,604,2025-09,276478.27,310026.89,33548.62,12.1
STR023,604,2025-10,139137.96,104669.56,-34468.4,-24.8
STR023,604,2025-11,17254.21,18708.74,1454.53,8.4
STR023,604,2025-12,100761.48,95911.7,-4849.78,-4.8
STR023,561,2023-01,235703.61,304765.88,69062.27,29.3
STR023,561,2023-02,261544.55,253509.72,-8034.83,-3.1
STR023,561,2023-03,384731.38,324130.22,-60601.16,-15.8
STR023,561,2023-04,217494.04,250999.03,33504.99,15.4
STR023,561,2023-05,491414.01,596537.74,105123.73,21.4
STR023,561,2023-06,23390.42,16870.7,-6519.72,-27.9
STR023,561,2023-07,169349.45,149172.22,-20177.23,-11.9
STR023,561,2023-08,119116.51,139141.96,20025.45,16.8
STR023,561,2023-09,364842.04,317721.53,-47120.51,-12.9
STR023,561,2023-10,204575.29,250229.95,45654.66,22.3
STR023,561,2023-11,339951.55,284984.4,-54967.15,-16.2
STR023,561,2023-12,242410.51,208575.66,-33834.85,-14.0
STR023,561,2024-01,287735.02,278527.44,-9207.58,-3.2
STR023,561,2024-02,12040.2,9631.91,-2408.29,-20.0
STR023,561,2024-03,151220.61,195054.3,43833.69,29.0
STR023,561,2024-04,9676.46,9796.74,120.28,1.2
STR023,561,2024-05,105400.75,99765.27,-5635.48,-5.3
STR023,561,2024-06,93148.74,93992.82,844.08,0.9
STR023,561,2024-07,309750.84,316655.77,6904.93,2.2
STR023,561,2024-08,32814.46,42632.08,9817.62,29.9
STR023,561,2024-09,460364.58,324496.76,-135867.82,-29.5
STR023,561,2024-10,451422.7,438464.69,-12958.01,-2.9
STR023,561,2024-11,487566.78,374045.56,-113521.22,-23.3
STR023,561,2024-12,168389.47,118284.38,-50105.09,-29.8
STR023,561,2025-01,56689.73,49237.52,-7452.21,-13.1
STR023,561,2025-02,389997.97,409352.21,19354.24,5.0
STR023,561,2025-03,247771.16,279454.95,31683.79,12.8
STR023,561,2025-04,172047.9,192275.22,20227.32,11.8
STR023,561,2025-05,275534.21,355647.7,80113.49,29.1
STR023,561,2025-06,31544.15,25720.35,-5823.8,-18.5
STR023,561,2025-07,123312.67,101120.38,-22192.29,-18.0
STR023,561,2025-08,486639.37,555174.91,68535.54,14.1
STR023,561,2025-09,263915.55,198563.57,-65351.98,-24.8
STR023,561,2025-10,32976.48,36185.82,3209.34,9.7
STR023,561,2025-11,51032.88,49972.11,-1060.77,-2.1
STR023,561,2025-12,471213.07,501366.35,30153.28,6.4
STR023,662,2023-01,474740.78,405551.72,-69189.06,-14.6
STR023,662,2023-02,325863.31,354921.87,29058.56,8.9
STR023,662,2023-03,215270.64,275169.78,59899.14,27.8
STR023,662,2023-04,287888.79,277053.22,-10835.57,-3.8
STR023,662,2023-05,26182.38,22693.52,-3488.86,-13.3
STR023,662,2023-06,460229.47,511949.24,51719.77,11.2
STR023,662,2023-07,372124.86,467341.56,95216.7,25.6
STR023,662,2023-08,362752.47,458134.19,95381.72,26.3
STR023,662,2023-09,283129.57,259314.24,-23815.33,-8.4
STR023,662,2023-10,380988.65,371412.64,-9576.01,-2.5
STR023,662,2023-11,298642.54,333981.3,35338.76,11.8
STR023,662,2023-12,35316.06,35381.28,65.22,0.2
STR023,662,2024-01,386565.91,305362.75,-81203.16,-21.0
STR023,662,2024-02,54975.75,67610.15,12634.4,23.0
STR023,662,2024-03,430888.59,440809.5,9920.91,2.3
STR023,662,2024-04,316500.83,395987.53,79486.7,25.1
STR023,662,2024-05,21148.06,15117.13,-6030.93,-28.5
STR023,662,2024-06,477160.84,469215.94,-7944.9,-1.7
STR023,662,2024-07,145927.28,137140.78,-8786.5,-6.0
STR023,662,2024-08,87507.27,68510.57,-18996.7,-21.7
STR023,662,2024-09,376161.47,286874.17,-89287.3,-23.7
STR023,662,2024-10,48523.94,42419.66,-6104.28,-12.6
STR023,662,2024-11,413703.2,533896.8,120193.6,29.1
STR023,662,2024-12,207468.36,266643.22,59174.86,28.5
STR023,662,2025-01,95216.7,106648.32,11431.62,12.0
STR023,662,2025-02,238497.97,246547.75,8049.78,3.4
STR023,662,2025-03,367474.28,385481.46,18007.18,4.9
STR023,662,2025-04,49193.63,53930.93,4737.3,9.6
STR023,662,2025-05,104443.53,122777.82,18334.29,17.6
STR023,662,2025-06,277309.78,316216.16,38906.38,14.0
STR023,662,2025-07,116505.68,85078.63,-31427.05,-27.0
STR023,662,2025-08,30930.71,29106.99,-1823.72,-5.9
STR023,662,2025-09,409125.19,436644.37,27519.18,6.7
STR023,662,2025-10,200879.84,171577.88,-29301.96,-14.6
STR023,662,2025-11,422065.15,363546.12,-58519.03,-13.9
STR023,662,2025-12,357053.77,320614.48,-36439.29,-10.2
STR023,501,2023-01,131205.29,112597.73,-18607.56,-14.2
STR023,501,2023-02,359289.22,349451.29,-9837.93,-2.7
STR023,501,2023-03,479584.75,359018.76,-120565.99,-25.1
STR023,501,2023-04,52171.88,50591.34,-1580.54,-3.0
STR023,501,2023-05,368485.58,452721.98,84236.4,22.9
STR023,501,2023-06,149347.41,189219.23,39871.82,26.7
STR023,501,2023-07,116792.44,94511.46,-22280.98,-19.1
STR023,501,2023-08,318625.85,229016.36,-89609.49,-28.1
STR023,501,2023-09,202648.19,229626.07,26977.88,13.3
STR023,501,2023-10,463137.19,493315.7,30178.51,6.5
STR023,501,2023-11,317559.26,397564.36,80005.1,25.2
STR023,501,2023-12,11059.16,11507.38,448.22,4.1
STR023,501,2024-01,184021.91,224537.13,40515.22,22.0
STR023,501,2024-02,137428.56,132655.36,-4773.2,-3.5
STR023,501,2024-03,244544.87,310226.69,65681.82,26.9
STR023,501,2024-04,416004.32,528609.6,112605.28,27.1
STR023,501,2024-05,354225.01,339383.46,-14841.55,-4.2
STR023,501,2024-06,96436.64,80889.58,-15547.06,-16.1
STR023,501,2024-07,392378.88,465377.72,72998.84,18.6
STR023,501,2024-08,380849.59,324064.66,-56784.93,-14.9
STR023,501,2024-09,15147.0,19452.19,4305.19,28.4
STR023,501,2024-10,482912.92,505721.54,22808.62,4.7
STR023,501,2024-11,43986.54,39577.84,-4408.7,-10.0
STR023,501,2024-12,351013.49,405537.71,54524.22,15.5
STR023,501,2025-01,319344.3,366698.53,47354.23,14.8
STR023,501,2025-02,181117.29,169137.51,-11979.78,-6.6
STR023,501,2025-03,378740.22,273658.41,-105081.81,-27.7
STR023,501,2025-04,256616.6,205080.28,-51536.32,-20.1
STR023,501,2025-05,496736.5,418967.86,-77768.64,-15.7
STR023,501,2025-06,324521.81,291838.97,-32682.84,-10.1
STR023,501,2025-07,227477.84,286399.66,58921.82,25.9
STR023,501,2025-08,374236.42,309491.52,-64744.9,-17.3
STR023,501,2025-09,396401.7,300236.09,-96165.61,-24.3
STR023,501,2025-10,66379.55,53347.3,-13032.25,-19.6
STR023,501,2025-11,197217.99,238760.16,41542.17,21.1
STR023,501,2025-12,258461.52,303425.05,44963.53,17.4
STR024,522,2023-01,90595.02,106754.49,16159.47,17.8
STR024,522,2023-02,387148.15,486955.82,99807.67,25.8
STR024,522,2023-03,340788.1,326086.71,-14701.39,-4.3
STR024,522,2023-04,198115.29,189197.73,-8917.56,-4.5
STR024,522,2023-05,345830.81,286052.12,-59778.69,-17.3
STR024,522,2023-06,119293.24,94370.87,-24922.37,-20.9
STR024,522,2023-07,243576.7,296564.42,52987.72,21.8
STR024,522,2023-08,242438.57,225803.59,-16634.98,-6.9
STR024,522,2023-09,337247.69,417630.87,80383.18,23.8
STR024,522,2023-10,226651.04,234226.28,7575.24,3.3
STR024,522,2023-11,467393.92,517661.45,50267.53,10.8
STR024,522,2023-12,431307.0,363187.63,-68119.37,-15.8
STR024,522,2024-01,467915.33,372014.25,-95901.08,-20.5
STR024,522,2024-02,135975.09,105694.34,-30280.75,-22.3
STR024,522,2024-03,165729.88,141481.69,-24248.19,-14.6
STR024,522,2024-04,437394.55,329423.49,-107971.06,-24.7
STR024,522,2024-05,285901.48,365964.21,80062.73,28.0
STR024,522,2024-06,40256.19,29883.68,-10372.51,-25.8
STR024,522,2024-07,28004.92,28536.72,531.8,1.9
STR024,522,2024-08,493430.11,586879.7,93449.59,18.9
STR024,522,2024-09,273509.27,227643.72,-45865.55,-16.8
STR024,522,2024-10,26741.64,30973.2,4231.56,15.8
STR024,522,2024-11,83685.25,84769.48,1084.23,1.3
STR024,522,2024-12,160521.1,133292.95,-27228.15,-17.0
STR024,522,2025-01,461457.19,508466.9,47009.71,10.2
STR024,522,2025-02,295117.8,343894.98,48777.18,16.5
STR024,522,2025-03,292133.39,215012.54,-77120.85,-26.4
STR024,522,2025-04,43240.54,46665.95,3425.41,7.9
STR024,522,2025-05,177198.8,143220.82,-33977.98,-19.2
STR024,522,2025-06,8262.84,7951.69,-311.15,-3.8
STR024,522,2025-07,17207.48,18771.36,1563.88,9.1
STR024,522,2025-08,388984.48,305984.86,-82999.62,-21.3
STR024,522,2025-09,263874.42,340784.66,76910.24,29.1
STR024,522,2025-10,78585.24,99447.59,20862.35,26.5
STR024,522,2025-11,416066.59,306672.72,-109393.87,-26.3
STR024,522,2025-12,53096.89,62582.72,9485.83,17.9
STR024,508,2023-01,439606.36,466272.69,26666.33,6.1
STR024,508,2023-02,55706.25,62951.79,7245.54,13.0
STR024,508,2023-03,398984.53,452002.72,53018.19,13.3
STR024,508,2023-04,472108.22,417248.5,-54859.72,-11.6
STR024,508,2023-05,396946.76,351765.51,-45181.25,-11.4
STR024,508,2023-06,168811.46,187823.24,19011.78,11.3
STR024,508,2023-07,250934.22,291344.94,40410.72,16.1
STR024,508,2023-08,117262.74,145263.53,28000.79,23.9
STR024,508,2023-09,339817.6,352824.45,13006.85,3.8
STR024,508,2023-10,490805.5,496515.03,5709.53,1.2
STR024,508,2023-11,143893.46,123959.81,-19933.65,-13.9
STR024,508,2023-12,477633.66,495683.33,18049.67,3.8
STR024,508,2024-01,31539.29,24068.6,-7470.69,-23.7
STR024,508,2024-02,483308.2,495952.77,12644.57,2.6
STR024,508,2024-03,349870.67,313580.89,-36289.78,-10.4
STR024,508,2024-04,20009.94,25432.43,5422.49,27.1
STR024,508,2024-05,125941.93,96524.47,-29417.46,-23.4
STR024,508,2024-06,434792.08,435677.89,885.81,0.2
STR024,508,2024-07,372024.93,387109.26,15084.33,4.1
STR024,508,2024-08,20561.22,23189.72,2628.5,12.8
STR024,508,2024-09,354699.52,259452.3,-95247.22,-26.9
STR024,508,2024-10,487083.5,446971.16,-40112.34,-8.2
STR024,508,2024-11,53096.89,43974.33,-9122.56,-17.2
STR024,508,2024-12,359568.14,270613.25,-88954.89,-24.7
STR024,508,2025-01,469057.0,473014.29,3957.29,0.8
STR024,508,2025-02,457065.07,386194.28,-70870.79,-15.5
STR024,508,2025-03,388068.16,482546.53,94478.37,24.3
STR024,508,2025-04,150268.73,190507.27,40238.54,26.8
STR024,508,2025-05,200876.17,197617.49,-3258.68,-1.6
STR024,508,2025-06,121318.44,141798.19,20479.75,16.9
STR024,508,2025-07,113695.33,98505.99,-15189.34,-13.4
STR024,508,2025-08,480049.32,519206.2,39156.88,8.2
STR024,508,2025-09,230142.61,194136.66,-36005.95,-15.6
STR024,508,2025-10,121100.32,102428.88,-18671.44,-15.4
STR024,508,2025-11,207731.02,170076.08,-37654.94,-18.1
STR024,508,2025-12,332062.46,271920.08,-60142.38,-18.1
STR024,513,2023-01,42150.58,31048.9,-11101.68,-26.3
STR024,513,2023-02,184103.69,191440.09,7336.4,4.0
STR024,513,2023-03,460271.76,387005.73,-73266.03,-15.9
STR024,513,2023-04,86373.22,77478.04,-8895.18,-10.3
STR024,513,2023-05,147962.0,114763.13,-33198.87,-22.4
STR024,513,2023-06,136830.09,120347.55,-16482.54,-12.0
STR024,513,2023-07,172248.28,170604.6,-1643.68,-1.0
STR024,513,2023-08,10501.23,9406.21,-1095.02,-10.4
STR024,513,2023-09,106759.4,133158.34,26398.94,24.7
STR024,513,2023-10,268151.14,324716.26,56565.12,21.1
STR024,513,2023-11,379032.1,380001.37,969.27,0.3
STR024,513,2023-12,230278.01,180150.44,-50127.57,-21.8
STR024,513,2024-01,81484.69,85284.1,3799.41,4.7
STR024,513,2024-02,393031.72,506417.44,113385.72,28.8
STR024,513,2024-03,192275.69,160814.8,-31460.89,-16.4
STR024,513,2024-04,306150.96,361916.07,55765.11,18.2
STR024,513,2024-05,428760.63,337343.43,-91417.2,-21.3
STR024,513,2024-06,36832.27,27296.76,-9535.51,-25.9
STR024,513,2024-07,374507.2,467540.46,93033.26,24.8
STR024,513,2024-08,42123.36,29667.99,-12455.37,-29.6
STR024,513,2024-09,30316.67,31602.06,1285.39,4.2
STR024,513,2024-10,311551.88,221084.89,-90466.99,-29.0
STR024,513,2024-11,455358.5,405333.05,-50025.45,-11.0
STR024,513,2024-12,301029.47,215093.55,-85935.92,-28.5
STR024,513,2025-01,424395.49,370026.38,-54369.11,-12.8
STR024,513,2025-02,223205.86,208062.36,-15143.5,-6.8
STR024,513,2025-03,450155.06,493852.39,43697.33,9.7
STR024,513,2025-04,299119.83,213158.11,-85961.72,-28.7
STR024,513,2025-05,388583.92,378447.84,-10136.08,-2.6
STR024,513,2025-06,112016.63,99746.56,-12270.07,-11.0
STR024,513,2025-07,304889.06,374700.03,69810.97,22.9
STR024,513,2025-08,84600.61,105787.75,21187.14,25.0
STR024,513,2025-09,178716.64,187841.85,9125.21,5.1
STR024,513,2025-10,17095.67,12443.72,-4651.95,-27.2
STR024,513,2025-11,172720.0,154541.52,-18178.48,-10.5
STR024,513,2025-12,334330.22,234943.02,-99387.2,-29.7
STR024,553,2023-01,235686.52,175379.62,-60306.9,-25.6
STR024,553,2023-02,401079.92,362646.12,-38433.8,-9.6
STR024,553,2023-03,109356.42,108503.43,-852.99,-0.8
STR024,553,2023-04,212554.57,272641.55,60086.98,28.3
STR024,553,2023-05,432772.44,456414.5,23642.06,5.5
STR024,553,2023-06,7036.75,9111.48,2074.73,29.5
STR024,553,2023-07,365954.12,391138.04,25183.92,6.9
STR024,553,2023-08,82547.01,82201.67,-345.34,-0.4
STR024,553,2023-09,456612.3,399058.29,-57554.01,-12.6
STR024,553,2023-10,271337.1,349169.7,77832.6,28.7
STR024,553,2023-11,266348.09,217919.08,-48429.01,-18.2
STR024,553,2023-12,308060.63,363650.2,55589.57,18.0
STR024,553,2024-01,114810.86,86298.52,-28512.34,-24.8
STR024,553,2024-02,302060.65,309706.14,7645.49,2.5
STR024,553,2024-03,208282.75,234893.34,26610.59,12.8
STR024,553,2024-04,125395.32,144222.01,18826.69,15.0
STR024,553,2024-05,243737.48,174005.47,-69732.01,-28.6
STR024,553,2024-06,369081.22,369093.42,12.2,0.0
STR024,553,2024-07,173947.1,206486.88,32539.78,18.7
STR024,553,2024-08,134808.91,101559.88,-33249.03,-24.7
STR024,553,2024-09,177050.81,143404.87,-33645.94,-19.0
STR024,553,2024-10,178334.69,180319.56,1984.87,1.1
STR024,553,2024-11,288210.37,311227.97,23017.6,8.0
STR024,553,2024-12,99074.65,122236.47,23161.82,23.4
STR024,553,2025-01,318445.09,256498.57,-61946.52,-19.5
STR024,553,2025-02,17610.65,14057.7,-3552.95,-20.2
STR024,553,2025-03,458005.24,484848.47,26843.23,5.9
STR024,553,2025-04,335256.93,343017.04,7760.11,2.3
STR024,553,2025-05,7449.93,5949.0,-1500.93,-20.1
STR024,553,2025-06,268857.94,346036.29,77178.35,28.7
STR024,553,2025-07,99006.43,98682.65,-323.78,-0.3
STR024,553,2025-08,379425.2,324684.55,-54740.65,-14.4
STR024,553,2025-09,451856.53,329007.13,-122849.4,-27.2
STR024,553,2025-10,363137.66,265275.46,-97862.2,-26.9
STR024,553,2025-11,486867.15,529835.59,42968.44,8.8
STR024,553,2025-12,153911.87,177137.66,23225.79,15.1
STR024,592,2023-01,440913.14,539980.79,99067.65,22.5
STR024,592,2023-02,187078.56,146140.19,-40938.37,-21.9
STR024,592,2023-03,482994.87,619137.59,136142.72,28.2
STR024,592,2023-04,154614.8,131023.28,-23591.52,-15.3
STR024,592,2023-05,184703.0,221493.05,36790.05,19.9
STR024,592,2023-06,330573.39,396924.63,66351.24,20.1
STR024,592,2023-07,280446.01,234472.52,-45973.49,-16.4
STR024,592,2023-08,124653.26,113624.89,-11028.37,-8.8
STR024,592,2023-09,94958.6,84805.92,-10152.68,-10.7
STR024,592,2023-10,134402.53,150610.23,16207.7,12.1
STR024,592,2023-11,88074.49,104627.13,16552.64,18.8
STR024,592,2023-12,312235.62,276480.76,-35754.86,-11.5
STR024,592,2024-01,265110.78,284871.94,19761.16,7.5
STR024,592,2024-02,416213.28,429322.03,13108.75,3.1
STR024,592,2024-03,252973.64,306774.85,53801.21,21.3
STR024,592,2024-04,380110.19,351056.12,-29054.07,-7.6
STR024,592,2024-05,202192.41,220135.45,17943.04,8.9
STR024,592,2024-06,49995.1,63956.12,13961.02,27.9
STR024,592,2024-07,274091.85,216745.64,-57346.21,-20.9
STR024,592,2024-08,426231.09,503768.55,77537.46,18.2
STR024,592,2024-09,279372.65,362359.22,82986.57,29.7
STR024,592,2024-10,304899.25,296438.2,-8461.05,-2.8
STR024,592,2024-11,462129.99,373202.64,-88927.35,-19.2
STR024,592,2024-12,476674.9,603471.77,126796.87,26.6
STR024,592,2025-01,467318.74,373313.97,-94004.77,-20.1
STR024,592,2025-02,422530.71,417435.21,-5095.5,-1.2
STR024,592,2025-03,243261.61,264179.84,20918.23,8.6
STR024,592,2025-04,40147.15,29708.73,-10438.42,-26.0
STR024,592,2025-05,318211.14,342527.49,24316.35,7.6
STR024,592,2025-06,439121.65,429087.88,-10033.77,-2.3
STR024,592,2025-07,282504.76,343678.39,61173.63,21.7
STR024,592,2025-08,225611.49,199604.23,-26007.26,-11.5
STR024,592,2025-09,450070.85,343719.84,-106351.01,-23.6
STR024,592,2025-10,295852.86,265527.36,-30325.5,-10.3
STR024,592,2025-11,51940.58,54828.9,2888.32,5.6
STR024,592,2025-12,498922.24,586769.85,87847.61,17.6
STR024,665,2023-01,341964.75,402611.33,60646.58,17.7
STR024,665,2023-02,374263.97,409769.3,35505.33,9.5
STR024,665,2023-03,129242.02,132305.16,3063.14,2.4
STR024,665,2023-04,481149.63,465227.23,-15922.4,-3.3
STR024,665,2023-05,350054.1,418106.3,68052.2,19.4
STR024,665,2023-06,451011.89,450133.72,-878.17,-0.2
STR024,665,2023-07,227246.91,244507.52,17260.61,7.6
STR024,665,2023-08,298570.05,273872.18,-24697.87,-8.3
STR024,665,2023-09,129230.3,101478.62,-27751.68,-21.5
STR024,665,2023-10,207285.94,239945.93,32659.99,15.8
STR024,665,2023-11,26872.14,28027.59,1155.45,4.3
STR024,665,2023-12,178690.03,139308.29,-39381.74,-22.0
STR024,665,2024-01,86202.39,73450.13,-12752.26,-14.8
STR024,665,2024-02,120031.8,150299.71,30267.91,25.2
STR024,665,2024-03,432279.31,453804.34,21525.03,5.0
STR024,665,2024-04,217165.28,214755.72,-2409.56,-1.1
STR024,665,2024-05,70795.51,68538.83,-2256.68,-3.2
STR024,665,2024-06,42928.62,40542.92,-2385.7,-5.6
STR024,665,2024-07,86407.35,66284.37,-20122.98,-23.3
STR024,665,2024-08,420090.37,434328.77,14238.4,3.4
STR024,665,2024-09,354373.34,273126.64,-81246.7,-22.9
STR024,665,2024-10,387564.94,409784.33,22219.39,5.7
STR024,665,2024-11,193823.58,159027.15,-34796.43,-18.0
STR024,665,2024-12,56683.43,64121.08,7437.65,13.1
STR024,665,2025-01,120563.63,132967.29,12403.66,10.3
STR024,665,2025-02,448592.36,460272.89,11680.53,2.6
STR024,665,2025-03,384916.54,337148.1,-47768.44,-12.4
STR024,665,2025-04,494759.31,500969.44,6210.13,1.3
STR024,665,2025-05,291409.37,378631.16,87221.79,29.9
STR024,665,2025-06,213717.35,228452.06,14734.71,6.9
STR024,665,2025-07,13597.09,11787.85,-1809.24,-13.3
STR024,665,2025-08,33582.17,38682.81,5100.64,15.2
STR024,665,2025-09,295298.39,380039.78,84741.39,28.7
STR024,665,2025-10,480510.82,433142.96,-47367.86,-9.9
STR024,665,2025-11,338110.32,365280.16,27169.84,8.0
STR024,665,2025-12,406862.69,473607.16,66744.47,16.4
STR024,561,2023-01,96374.76,90579.94,-5794.82,-6.0
STR024,561,2023-02,90115.11,97136.68,7021.57,7.8
STR024,561,2023-03,291619.02,230054.25,-61564.77,-21.1
STR024,561,2023-04,51753.13,58543.19,6790.06,13.1
STR024,561,2023-05,21237.13,27460.3,6223.17,29.3
STR024,561,2023-06,239961.61,187337.48,-52624.13,-21.9
STR024,561,2023-07,122607.0,121748.83,-858.17,-0.7
STR024,561,2023-08,409852.76,330264.16,-79588.6,-19.4
STR024,561,2023-09,306913.7,242936.06,-63977.64,-20.8
STR024,561,2023-10,121920.39,90967.97,-30952.42,-25.4
STR024,561,2023-11,235640.13,220334.84,-15305.29,-6.5
STR024,561,2023-12,469613.07,503292.77,33679.7,7.2
STR024,561,2024-01,480971.03,370392.57,-110578.46,-23.0
STR024,561,2024-02,291523.57,352917.26,61393.69,21.1
STR024,561,2024-03,198126.56,246735.37,48608.81,24.5
STR024,561,2024-04,37242.7,44195.71,6953.01,18.7
STR024,561,2024-05,188740.77,221256.81,32516.04,17.2
STR024,561,2024-06,25246.56,30037.67,4791.11,19.0
STR024,561,2024-07,58310.24,45876.83,-12433.41,-21.3
STR024,561,2024-08,230202.58,244760.08,14557.5,6.3
STR024,561,2024-09,6618.89,8466.18,1847.29,27.9
STR024,561,2024-10,10500.52,12155.83,1655.31,15.8
STR024,561,2024-11,360488.06,407605.45,47117.39,13.1
STR024,561,2024-12,95895.99,78676.15,-17219.84,-18.0
STR024,561,2025-01,202047.55,248734.44,46686.89,23.1
STR024,561,2025-02,79473.63,68745.73,-10727.9,-13.5
STR024,561,2025-03,333896.6,321071.93,-12824.67,-3.8
STR024,561,2025-04,120282.43,111009.42,-9273.01,-7.7
STR024,561,2025-05,360657.67,322299.21,-38358.46,-10.6
STR024,561,2025-06,276533.2,323450.89,46917.69,17.0
STR024,561,2025-07,228451.33,216345.99,-12105.34,-5.3
STR024,561,2025-08,98957.87,128056.57,29098.7,29.4
STR024,561,2025-09,402365.06,368825.24,-33539.82,-8.3
STR024,561,2025-10,305264.95,387947.51,82682.56,27.1
STR024,561,2025-11,239527.73,302450.9,62923.17,26.3
STR024,561,2025-12,425966.31,369138.82,-56827.49,-13.3
STR024,602,2023-01,249131.77,274551.96,25420.19,10.2
STR024,602,2023-02,441424.18,320928.36,-120495.82,-27.3
STR024,602,2023-03,449125.29,480900.29,31775.0,7.1
STR024,602,2023-04,316466.05,308303.42,-8162.63,-2.6
STR024,602,2023-05,103828.69,110914.94,7086.25,6.8
STR024,602,2023-06,266511.99,238912.7,-27599.29,-10.4
STR024,602,2023-07,130025.99,100743.91,-29282.08,-22.5
STR024,602,2023-08,417145.8,412740.69,-4405.11,-1.1
STR024,602,2023-09,316841.17,267066.78,-49774.39,-15.7
STR024,602,2023-10,367983.64,314217.92,-53765.72,-14.6
STR024,602,2023-11,289963.78,258935.2,-31028.58,-10.7
STR024,602,2023-12,331850.14,340383.29,8533.15,2.6
STR024,602,2024-01,221375.35,227060.26,5684.91,2.6
STR024,602,2024-02,181425.99,197470.37,16044.38,8.8
STR024,602,2024-03,193362.73,235284.3,41921.57,21.7
STR024,602,2024-04,286411.82,221257.23,-65154.59,-22.7
STR024,602,2024-05,203276.66,213225.7,9949.04,4.9
STR024,602,2024-06,309891.34,263968.84,-45922.5,-14.8
STR024,602,2024-07,443543.19,432930.8,-10612.39,-2.4
STR024,602,2024-08,427465.02,391570.75,-35894.27,-8.4
STR024,602,2024-09,10273.75,11076.04,802.29,7.8
STR024,602,2024-10,119417.72,113436.69,-5981.03,-5.0
STR024,602,2024-11,271062.53,318018.68,46956.15,17.3
STR024,602,2024-12,113803.72,85151.23,-28652.49,-25.2
STR024,602,2025-01,106262.69,116189.59,9926.9,9.3
STR024,602,2025-02,214370.03,159547.67,-54822.36,-25.6
STR024,602,2025-03,207753.45,228715.36,20961.91,10.1
STR024,602,2025-04,348692.14,247189.29,-101502.85,-29.1
STR024,602,2025-05,59578.16,47563.96,-12014.2,-20.2
STR024,602,2025-06,52847.16,50731.6,-2115.56,-4.0
STR024,602,2025-07,495097.48,437757.25,-57340.23,-11.6
STR024,602,2025-08,247757.88,188170.01,-59587.87,-24.1
STR024,602,2025-09,51965.99,51262.77,-703.22,-1.4
STR024,602,2025-10,124996.57,154216.97,29220.4,23.4
STR024,602,2025-11,194460.18,141896.39,-52563.79,-27.0
STR024,602,2025-12,457752.94,440147.3,-17605.64,-3.8
STR025,565,2023-01,129682.19,99416.34,-30265.85,-23.3
STR025,565,2023-02,471925.0,495187.67,23262.67,4.9
STR025,565,2023-03,255820.55,297255.02,41434.47,16.2
STR025,565,2023-04,361313.28,457181.6,95868.32,26.5
STR025,565,2023-05,333221.47,324385.67,-8835.8,-2.7
STR025,565,2023-06,341867.72,441614.18,99746.46,29.2
STR025,565,2023-07,413321.34,473629.88,60308.54,14.6
STR025,565,2023-08,72398.2,66548.67,-5849.53,-8.1
STR025,565,2023-09,41276.91,33392.85,-7884.06,-19.1
STR025,565,2023-10,343643.2,322431.07,-21212.13,-6.2
STR025,565,2023-11,361307.62,380904.11,19596.49,5.4
STR025,565,2023-12,425462.34,493664.88,68202.54,16.0
STR025,565,2024-01,485927.95,559294.65,73366.7,15.1
STR025,565,2024-02,117826.19,122933.62,5107.43,4.3
STR025,565,2024-03,472265.24,491258.07,18992.83,4.0
